Date/Time,Location,Amount
2024-01-29 13:09:00,Gyotaku GYOReg1,-2.78
2024-01-29 11:23:00,The Cafe CAFWeb1,-11.38
2024-01-28 18:17:00,Ginger and Soy GINReg1,-14.61
2024-01-28 13:29:00,Ginger and Soy GINReg1,-3.75
2024-01-28 12:55:00,JBS JBSWeb1,-16.75
2024-01-27 18:21:00,Sprout SPRWeb1,-12.35
2024-02-01 17:24:00,Gyotaku GYOReg1,-12.34
2024-02-01 13:03:00,The Cafe CAFReg2,-6.44
2024-02-01 12:47:00,Ginger and Soy GINReg1,-16.1
2024-01-31 14:37:00,Beyu Blue BYBReg1,-3.0
2024-01-31 14:04:00,Tandor TANReg1,-12.78
2024-01-30 18:28:00,Farmstead FARReg1,-17.19
2024-01-30 12:08:00,Chefs Kitchen CKNReg4,-12.89
2024-01-29 18:24:00,Tandor TANReg1,-12.78
2024-01-29 14:47:00,Perk PERReg1,-4.29
2024-01-29 13:09:00,Gyotaku GYOReg1,-2.78
2024-01-29 11:23:00,The Cafe CAFWeb1,-11.38
2024-01-28 18:17:00,Ginger and Soy GINReg1,-14.61
2024-01-28 13:29:00,Ginger and Soy GINReg1,-3.75
2024-01-28 12:55:00,JBS JBSWeb1,-16.75
2024-01-27 18:21:00,Sprout SPRWeb1,-12.35
2024-01-22 13:09:00,Gyotaku GYOReg1,-3.75
2024-01-22 11:22:00,Chefs Kitchen CKNReg4,-12.89
2024-01-21 19:46:00,Ginger and Soy GINReg2,-12.78
2024-01-21 12:27:00,Its Thyme THYReg1,-16.0
2024-01-20 10:08:00,Skillet SKIReg1,-10.2
2024-01-19 18:49:00,JBS JBSReg1,-5.36
2024-01-19 18:31:00,Tandor TANReg1,-12.78
2024-01-19 12:51:00,Chefs Kitchen CKNReg4,-12.89
2024-01-18 19:40:00,Sprout SPRWeb1,-10.74
2024-01-18 14:52:00,Gyotaku GYOReg1,-2.78
2024-01-18 10:54:00,Perk PERReg1,-4.29
2024-01-18 10:27:00,The Cafe CAFReg2,-9.34
2024-01-17 18:40:00,Tandor TANReg1,-12.78
2024-01-17 11:12:00,Tandor TANReg1,-12.78
2024-01-16 18:43:00,Its Thyme THYReg1,-12.78
2024-01-22 13:09:00,Gyotaku GYOReg1,-3.75
2024-01-22 11:22:00,Chefs Kitchen CKNReg4,-12.89
2024-01-21 19:46:00,Ginger and Soy GINReg2,-12.78
2024-01-21 12:27:00,Its Thyme THYReg1,-16.0
2024-01-20 10:08:00,Skillet SKIReg1,-10.2
2024-01-19 18:49:00,JBS JBSReg1,-5.36
2024-01-19 18:31:00,Tandor TANReg1,-12.78
2024-01-19 12:51:00,Chefs Kitchen CKNReg4,-12.89
2024-01-18 19:40:00,Sprout SPRWeb1,-10.74
2024-01-18 14:52:00,Gyotaku GYOReg1,-2.78
2024-01-18 10:54:00,Perk PERReg1,-4.29
2024-01-18 10:27:00,The Cafe CAFReg2,-9.34
2024-01-17 18:40:00,Tandor TANReg1,-12.78
2024-01-17 11:12:00,Tandor TANReg1,-12.78
2024-01-16 18:43:00,Its Thyme THYReg1,-12.78
2024-01-10 12:17:00,Its Thyme THYReg1,-12.78
2024-01-04 12:58:00,DukeCard Offices DCO TelOfc Manual,3.44
2024-01-04 11:40:00,DukeCard Offices DCO TelOfc Manual,140.1
2024-01-04 11:40:00,DukeCard Offices DCO TelOfc Manual,1868.0
2023-12-16 11:48:00,Sprout SPRWeb1,-10.74
2023-12-15 20:05:00,OP ePrint MR-Perkins,-0.3
2023-12-15 20:05:00,EAccounts EAccounts,15.0
2023-12-15 20:03:00,General ePrint ePr-Lib-Perkins-Circ-Desk-01,-0.04
2023-12-15 20:02:00,General ePrint ePr-Lib-Perkins-Circ-Desk-01,-0.04
2023-12-15 18:50:00,Ginger and Soy GINReg2,-12.89
2023-12-15 11:52:00,Tandor TANReg1,-12.78
2023-12-14 18:08:00,Sprout SPRWeb1,-10.74
2023-12-14 11:04:00,Panera PCWS02,-14.6
2023-12-13 19:07:00,Tandor TANReg1,-12.78
2023-12-13 11:51:00,Sprout SPRReg1,-17.19
2024-01-10 12:17:00,Its Thyme THYReg1,-12.78
2024-01-04 12:58:00,DukeCard Offices DCO TelOfc Manual,3.44
2024-01-04 11:40:00,DukeCard Offices DCO TelOfc Manual,140.1
2024-01-04 11:40:00,DukeCard Offices DCO TelOfc Manual,1868.0
2023-12-16 11:48:00,Sprout SPRWeb1,-10.74
2023-12-15 20:05:00,OP ePrint MR-Perkins,-0.3
2023-12-15 20:05:00,EAccounts EAccounts,15.0
2023-12-15 20:03:00,General ePrint ePr-Lib-Perkins-Circ-Desk-01,-0.04
2023-12-15 20:02:00,General ePrint ePr-Lib-Perkins-Circ-Desk-01,-0.04
2023-12-15 18:50:00,Ginger and Soy GINReg2,-12.89
2023-12-15 11:52:00,Tandor TANReg1,-12.78
2023-12-14 18:08:00,Sprout SPRWeb1,-10.74
2023-12-14 11:04:00,Panera PCWS02,-14.6
2023-12-13 19:07:00,Tandor TANReg1,-12.78
2023-12-13 11:51:00,Sprout SPRReg1,-17.19
2023-11-27 21:01:00,General ePrint ePr-OIT-Swift300LX,-0.28
2023-11-27 21:00:00,300 Swift 300Reg2,-5.38
2023-11-27 18:26:00,Gyotaku GYOReg1,-11.81
2023-11-27 14:38:00,Tandor TANReg1,-12.78
2023-11-16 11:26:00,Gyotaku GYOReg1,-12.34
2023-11-16 09:47:00,Sanford Deli SANReg1,-2.68
2023-11-15 18:52:00,Tandor TANReg1,-12.78
2023-11-15 14:46:00,Ginger and Soy GINReg1,-3.75
2023-11-14 18:16:00,Ginger and Soy GINReg1,-14.61
2023-11-14 11:28:00,Chefs Kitchen CKNReg1,-16.01
2023-11-14 09:48:00,Sanford Deli SANReg1,-4.29
2023-11-13 21:42:00,General ePrint ePr-OIT-Swift300LX,-0.48
2023-11-13 18:20:00,Ginger and Soy GINReg2,-12.78
2023-11-13 12:53:00,The Cafe CAFReg2,-6.44
2023-11-13 12:35:00,Tandor TANReg1,-12.78
2023-11-12 19:03:00,Gyotaku GYOReg1,-12.34
2023-11-12 14:19:00,300 Swift 300Web1,-15.03
2023-11-11 12:35:00,300 Swift 300Web1,-12.35
2023-11-10 13:49:00,300 Swift 300Web1,-11.81
2023-11-09 18:25:00,Ginger and Soy GINReg2,-12.78
2023-11-09 13:21:00,Gothic Grill GOTReg1,-17.18
2023-11-09 09:58:00,The Cafe CAFReg2,-3.0
2023-11-08 18:27:00,JBS JBSWeb1,-13.96
2023-11-08 14:49:00,The Cafe CAFReg2,-2.57
2023-11-08 12:51:00,Chefs Kitchen CKNReg1,-12.78
2023-11-07 17:22:00,Tandor TANReg1,-12.78
2023-11-07 11:24:00,Gyotaku GYOReg1,-11.81
2023-11-07 09:52:00,Beyu Blue BYBReg1,-4.29
2023-11-07 09:46:00,Sanford Deli SANReg1,-4.29
2023-11-06 18:15:00,Ginger and Soy GINReg1,-14.61
2023-11-12 19:03:00,Gyotaku GYOReg1,-12.34
2023-11-12 14:19:00,300 Swift 300Web1,-15.03
2023-11-11 12:35:00,300 Swift 300Web1,-12.35
2023-11-10 13:49:00,300 Swift 300Web1,-11.81
2023-11-09 18:25:00,Ginger and Soy GINReg2,-12.78
2023-11-09 13:21:00,Gothic Grill GOTReg1,-17.18
2023-11-09 09:58:00,The Cafe CAFReg2,-3.0
2023-11-08 18:27:00,JBS JBSWeb1,-13.96
2023-11-08 14:49:00,The Cafe CAFReg2,-2.57
2023-11-08 12:51:00,Chefs Kitchen CKNReg1,-12.78
2023-11-07 17:22:00,Tandor TANReg1,-12.78
2023-11-07 11:24:00,Gyotaku GYOReg1,-11.81
2023-11-07 09:52:00,Beyu Blue BYBReg1,-4.29
2023-11-07 09:46:00,Sanford Deli SANReg1,-4.29
2023-11-06 18:15:00,Ginger and Soy GINReg1,-14.61
2023-10-11 12:55:00,Sazon SAZReg1,-17.5
2023-10-10 17:49:00,Gothic Grill GOTReg2,-12.89
2023-10-10 11:36:00,JBS JBSReg1,-12.89
2023-10-09 22:14:00,General ePrint ePr-OIT-Swift300LX,-0.28
2023-10-09 22:03:00,General ePrint ePr-OIT-Swift300LX,-0.28
2023-10-09 13:02:00,Tandor TANReg1,-12.78
2023-10-08 18:54:00,JBS JBSReg1,-18.26
2023-10-08 11:56:00,Ginger and Soy GINReg2,-12.78
2023-10-07 19:59:00,Il Forno ILFWeb1,6.72
2023-10-07 19:28:00,Il Forno ILFWeb1,-6.72
2023-10-07 19:15:00,Tandor TANReg1,-12.78
2023-10-07 12:41:00,Ginger and Soy GINReg1,-2.78
2023-10-06 11:20:00,Tandor TANReg1,-12.78
2023-10-05 18:36:00,Ginger and Soy GINReg2,-12.78
2023-10-05 13:18:00,JBS JBSReg1,-16.11
2023-09-25 18:06:00,Ginger and Soy GINReg2,-12.89
2023-09-25 13:10:00,JBS JBSReg1,-16.11
2023-09-23 16:52:00,Tandor TANReg1,-12.78
2023-09-22 18:44:00,JBS JBSReg1,-16.11
2023-09-22 16:18:00,General ePrint ePr-OIT-Swift300LX,-0.08
2023-09-22 13:31:00,Chefs Kitchen CKNReg1,-12.78
2023-09-21 11:27:00,JBS JBSReg1,-16.11
2023-09-21 09:56:00,The Cafe CAFReg2,-6.44
2023-09-20 12:45:00,JBS JBSWeb1,-12.99
2023-09-19 17:29:00,Tandor TANReg1,-12.78
2023-09-19 11:24:00,Chefs Kitchen CKNReg1,-12.78
2023-09-18 18:12:00,Tandor TANReg1,-12.78
2023-09-18 12:43:00,Ginger and Soy GINWeb1,-12.24
2023-09-15 19:05:00,Ginger and Soy GINReg1,-14.61
2023-09-15 13:49:00,Tandor TANReg1,-12.78
2023-09-25 18:06:00,Ginger and Soy GINReg2,-12.89
2023-09-25 13:10:00,JBS JBSReg1,-16.11
2023-09-23 16:52:00,Tandor TANReg1,-12.78
2023-09-22 18:44:00,JBS JBSReg1,-16.11
2023-09-22 16:18:00,General ePrint ePr-OIT-Swift300LX,-0.08
2023-09-22 13:31:00,Chefs Kitchen CKNReg1,-12.78
2023-09-21 11:27:00,JBS JBSReg1,-16.11
2023-09-21 09:56:00,The Cafe CAFReg2,-6.44
2023-09-20 12:45:00,JBS JBSWeb1,-12.99
2023-09-19 17:29:00,Tandor TANReg1,-12.78
2023-09-19 11:24:00,Chefs Kitchen CKNReg1,-12.78
2023-09-18 18:12:00,Tandor TANReg1,-12.78
2023-09-18 12:43:00,Ginger and Soy GINWeb1,-12.24
2023-09-15 19:05:00,Ginger and Soy GINReg1,-14.61
2023-09-15 13:49:00,Tandor TANReg1,-12.78
2023-05-02 19:34:00,The Cafe CAFReg2,-7.08
2023-05-02 19:19:00,Tandor TANReg1,-13.92
2023-05-02 16:34:00,Gyotaku GYOReg1,-12.9
2023-05-02 10:37:00,The Cafe CAFReg2,-14.67
2023-05-01 21:43:00,Laundry - ASI LR - House FF,-1.25
2023-05-01 21:00:00,Laundry - ASI LR - House FF,-1.5
2023-05-01 20:58:00,Laundry - ASI LR - House FF,-1.25
2023-05-01 20:21:00,Laundry - ASI LR - House FF,-1.5
2023-05-01 18:35:00,JBS JBSReg1,-16.13
2023-05-01 12:10:00,Lobby Shop 7200-28-NET-LS,-3.25
2023-05-01 11:49:00,Tandor TANReg1,-13.92
2023-04-30 18:09:00,Devils Krafthouse KRAReg1,-10.74
2023-04-30 17:54:00,Il Forno ILFReg1,-12.35
2023-04-30 17:35:00,The Cafe CAFReg2,-6.4
2023-04-30 12:41:00,The Cafe CAFReg2,-13.38
2023-05-02 19:34:00,The Cafe CAFReg2,-7.08
2023-05-02 19:19:00,Tandor TANReg1,-13.92
2023-05-02 16:34:00,Gyotaku GYOReg1,-12.9
2023-05-02 10:37:00,The Cafe CAFReg2,-14.67
2023-05-01 21:43:00,Laundry - ASI LR - House FF,-1.25
2023-05-01 21:00:00,Laundry - ASI LR - House FF,-1.5
2023-05-01 20:58:00,Laundry - ASI LR - House FF,-1.25
2023-05-01 20:21:00,Laundry - ASI LR - House FF,-1.5
2023-05-01 18:35:00,JBS JBSReg1,-16.13
2023-05-01 12:10:00,Lobby Shop 7200-28-NET-LS,-3.25
2023-05-01 11:49:00,Tandor TANReg1,-13.92
2023-04-30 18:09:00,Devils Krafthouse KRAReg1,-10.74
2023-04-30 17:54:00,Il Forno ILFReg1,-12.35
2023-04-30 17:35:00,The Cafe CAFReg2,-6.4
2023-04-30 12:41:00,The Cafe CAFReg2,-13.38
2023-04-20 19:33:00,Nasher Cafe Nashers Reg 5,-63.15
2023-04-20 11:35:00,Chefs Kitchen CKNReg1,-15.75
2023-04-19 22:59:00,Laundry - ASI LR - House FF,-1.25
2023-04-19 22:13:00,Laundry - ASI LR - House FF,-1.5
2023-04-19 19:17:00,Tandor TANReg1,-13.92
2023-04-19 11:45:00,Devils Krafthouse KRAWeb1,-12.31
2023-04-18 18:13:00,Panda Express PANReg2,-37.63
2023-04-18 11:38:00,Ginger and Soy GINReg2,-15.27
2023-04-17 19:13:00,Devils Krafthouse KRAWeb1,-15.7
2023-04-17 12:40:00,Chefs Kitchen CKNReg1,-12.64
2023-04-16 22:22:00,Devils Krafthouse KRAWeb1,-10.74
2023-04-16 21:47:00,Devils Krafthouse KRAWeb1,-15.7
2023-04-16 14:31:00,McDonalds MCDWeb1,-10.08
2023-04-15 13:05:00,Laundry - ASI LR - House FF,-1.25
2023-04-15 12:33:00,Laundry - ASI LR - House FF,-1.5
2023-04-12 14:07:00,Commons COMReg1,-3.44
2023-04-12 13:43:00,Commons COMReg1,-34.47
2023-04-11 18:19:00,Ginger and Soy GINReg2,-12.79
2023-04-11 11:37:00,Chefs Kitchen CKNReg1,-15.75
2023-04-10 21:58:00,General ePrint ePr-OIT-West,-0.08
2023-04-10 20:12:00,Tandor TANReg1,-13.92
2023-04-10 12:17:00,Chefs Kitchen CKNReg1,-12.64
2023-04-09 19:57:00,Ginger and Soy GINReg2,-12.69
2023-04-09 12:31:00,Sprout SPRReg1,-16.93
2023-04-08 20:10:00,The Cafe CAFReg2,-3.55
2023-04-08 19:48:00,Il Forno ILFReg1,-12.09
2023-04-08 13:46:00,Tandor TANReg1,-13.92
2023-04-07 19:32:00,Tandor TANReg1,-13.92
2023-04-07 12:06:00,Chefs Kitchen CKNReg1,-15.75
2023-04-06 19:12:00,Ginger and Soy GINReg2,-12.79
2023-04-01 11:25:00,The Cafe CAFReg2,-7.69
2023-03-31 20:17:00,Lobby Shop 7200-28-NET-LS,-2.64
2023-03-31 12:27:00,Chefs Kitchen CKNReg1,-12.64
2023-03-30 20:01:00,Ginger and Soy GINReg2,-15.27
2023-03-30 11:58:00,Chefs Kitchen CKNReg1,-3.11
2023-03-30 11:37:00,Chefs Kitchen CKNReg1,-12.64
2023-03-29 19:42:00,Ginger and Soy GINReg2,-12.79
2023-03-29 17:05:00,The Cafe CAFReg2,-7.1
2023-03-29 12:04:00,Chefs Kitchen CKNReg1,-12.64
2023-03-29 10:12:00,Perk PERReg1,-3.01
2023-03-28 18:52:00,Tandor TANReg1,-13.92
2023-03-28 11:39:00,Chefs Kitchen CKNReg1,-15.75
2023-03-27 20:03:00,Ginger and Soy GINReg2,-12.9
2023-03-27 11:31:00,Chefs Kitchen CKNReg1,-12.64
2023-03-26 19:39:00,Tandor TANReg1,-13.92
2023-04-01 11:25:00,The Cafe CAFReg2,-7.69
2023-03-31 20:17:00,Lobby Shop 7200-28-NET-LS,-2.64
2023-03-31 12:27:00,Chefs Kitchen CKNReg1,-12.64
2023-03-30 20:01:00,Ginger and Soy GINReg2,-15.27
2023-03-30 11:58:00,Chefs Kitchen CKNReg1,-3.11
2023-03-30 11:37:00,Chefs Kitchen CKNReg1,-12.64
2023-03-29 19:42:00,Ginger and Soy GINReg2,-12.79
2023-03-29 17:05:00,The Cafe CAFReg2,-7.1
2023-03-29 12:04:00,Chefs Kitchen CKNReg1,-12.64
2023-03-29 10:12:00,Perk PERReg1,-3.01
2023-03-28 18:52:00,Tandor TANReg1,-13.92
2023-03-28 11:39:00,Chefs Kitchen CKNReg1,-15.75
2023-03-27 20:03:00,Ginger and Soy GINReg2,-12.9
2023-03-27 11:31:00,Chefs Kitchen CKNReg1,-12.64
2023-03-26 19:39:00,Tandor TANReg1,-13.92
2023-03-02 19:37:00,Panda Express PANReg2,-10.11
2023-03-02 11:36:00,Ginger and Soy GINReg2,-12.9
2023-03-01 19:58:00,JBS JBSReg1,-16.39
2023-03-01 12:55:00,Ginger and Soy GINReg2,-12.79
2023-02-28 19:05:00,Tandor TANReg1,-13.92
2023-02-28 15:13:00,The Cafe CAFReg2,-6.4
2023-02-28 11:56:00,Ginger and Soy GINReg2,-15.27
2023-02-27 20:03:00,Ginger and Soy GINReg2,-12.26
2023-02-27 12:56:00,Tandor TANReg1,-13.92
2023-02-26 12:32:00,The Cafe CAFReg2,-3.01
2023-02-26 12:14:00,Sazon SAZReg1,-12.35
2023-02-25 18:36:00,Tandor TANReg1,-13.92
2023-02-25 12:14:00,The Cafe CAFReg2,-6.4
2023-02-25 11:54:00,JBS JBSReg1,-17.25
2023-02-24 19:24:00,Tandor TANReg1,-13.92
2023-02-24 14:19:00,Beyu Blue BYBReg1,-5.54
2023-02-24 12:29:00,Ginger and Soy GINReg2,-19.14
2023-02-23 20:28:00,Ginger and Soy GINReg2,-16.66
2023-02-23 11:55:00,The Cafe CAFReg2,-3.01
2023-02-23 11:35:00,Sazon SAZReg1,-15.03
2023-02-22 21:40:00,Laundry - ASI LR - House FF,-1.25
2023-02-22 20:58:00,Laundry - ASI LR - House FF,-1.5
2023-02-22 19:15:00,JBS JBSReg1,-15.05
2023-02-22 11:59:00,Tandor TANReg1,-13.92
2023-02-21 11:38:00,Ginger and Soy GINReg2,-19.78
2023-02-21 09:55:00,General ePrint ePr-OIT-West,-0.04
2023-02-21 09:53:00,General ePrint ePr-OIT-West,-0.08
2023-02-20 20:00:00,Tandor TANReg1,-13.92
2023-02-20 12:40:00,Ginger and Soy GINReg2,-12.9
2023-02-19 14:03:00,The Cafe CAFReg2,-6.4
2023-02-19 13:40:00,Tandor TANReg1,-13.92
2023-02-18 14:51:00,Ginger and Soy GINReg2,-3.87
2023-02-18 11:12:00,Ginger and Soy GINReg2,-12.69
2023-02-17 21:07:00,Bella Union BELReg1,-4.35
2023-02-17 14:15:00,Sazon SAZReg1,-15.03
2023-02-16 17:14:00,Sazon SAZReg1,-12.35
2023-02-16 15:36:00,Ginger and Soy GINReg2,-3.87
2023-02-16 11:35:00,Ginger and Soy GINReg2,-15.27
2023-02-15 19:56:00,Tandor TANReg1,-13.92
2023-02-15 13:09:00,Ginger and Soy GINReg2,-12.9
2023-02-14 19:14:00,Ginger and Soy GINReg2,-3.87
2023-02-14 19:03:00,Ginger and Soy GINReg2,-12.79
2023-02-14 12:46:00,Sazon SAZReg1,-15.03
2023-02-13 19:59:00,Ginger and Soy GINReg2,-12.79
2023-02-13 11:35:00,Tandor TANReg1,-13.92
2023-02-12 12:29:00,Ginger and Soy GINReg2,-12.79
2023-02-11 20:08:00,Panda Express PANReg1,-10.11
2023-02-10 21:18:00,Devils Krafthouse KRAWeb1,-12.31
2023-02-10 16:58:00,Red Mango REDWeb1,-7.2
2023-02-10 14:54:00,The Cafe CAFReg2,-5.43
2023-02-10 13:19:00,Ginger and Soy GINReg2,-12.79
2023-02-09 19:44:00,Sazon SAZReg1,-15.03
2023-02-09 16:36:00,The Cafe CAFReg2,-6.4
2023-02-09 11:36:00,Ginger and Soy GINReg2,-15.27
2023-02-08 18:38:00,Ginger and Soy GINReg2,-12.9
2023-02-08 11:38:00,Tandor TANReg1,-13.92
2023-02-07 22:45:00,Laundry - ASI LR - House FF,-1.25
2023-02-07 22:06:00,Laundry - ASI LR - House FF,-1.5
2023-02-07 19:09:00,Ginger and Soy GINReg2,-15.27
2023-02-07 11:36:00,Tandor TANReg1,-13.92
2023-02-06 13:12:00,The Cafe CAFReg2,-3.01
2023-02-06 11:34:00,Sazon SAZReg1,-15.03
2023-02-05 12:32:00,Ginger and Soy GINReg2,-12.26
2023-02-04 21:14:00,Lobby Shop 7200-28-NET-LS,-1.34
2023-02-04 20:21:00,JBS JBSReg1,-12.42
2023-02-04 13:18:00,The Cafe CAFReg2,-7.1
2023-02-04 13:07:00,Tandor TANReg1,-13.92
2023-02-03 20:48:00,Ginger and Soy GINReg2,-3.87
2023-02-03 20:48:00,Sazon SAZReg1,-15.03
2023-02-03 14:35:00,Tandor TANReg1,-13.92
2023-02-02 11:33:00,Tandor TANReg1,-13.92
2023-02-01 19:14:00,JBS JBSReg1,-13.76
2023-02-01 11:41:00,Tandor TANReg1,-13.92
2023-01-31 18:41:00,JBS JBSReg1,-13.76
2023-02-06 13:12:00,The Cafe CAFReg2,-3.01
2023-02-06 11:34:00,Sazon SAZReg1,-15.03
2023-02-05 12:32:00,Ginger and Soy GINReg2,-12.26
2023-02-04 21:14:00,Lobby Shop 7200-28-NET-LS,-1.34
2023-02-04 20:21:00,JBS JBSReg1,-12.42
2023-02-04 13:18:00,The Cafe CAFReg2,-7.1
2023-02-04 13:07:00,Tandor TANReg1,-13.92
2023-02-03 20:48:00,Ginger and Soy GINReg2,-3.87
2023-02-03 20:48:00,Sazon SAZReg1,-15.03
2023-02-03 14:35:00,Tandor TANReg1,-13.92
2023-02-02 11:33:00,Tandor TANReg1,-13.92
2023-02-01 19:14:00,JBS JBSReg1,-13.76
2023-02-01 11:41:00,Tandor TANReg1,-13.92
2023-01-31 18:41:00,JBS JBSReg1,-13.76
2023-01-17 18:26:00,Tandor TANReg1,-13.92
2023-01-17 11:34:00,Sprout SPRReg1,-15.37
2023-01-16 19:05:00,Tandor TANReg1,-13.92
2023-01-16 12:31:00,Ginger and Soy GINReg2,-12.15
2023-01-15 18:33:00,Tandor TANReg1,-13.92
2023-01-14 12:23:00,Ginger and Soy GINReg2,-16.56
2023-01-13 11:44:00,Ginger and Soy GINReg2,-12.9
2023-01-12 18:56:00,Ginger and Soy GINReg2,-12.26
2023-01-12 09:59:00,Skillet SKIReg1,-10.16
2023-01-11 20:02:00,Sazon SAZReg1,-12.35
2023-01-11 11:50:00,Tandor TANReg1,-13.92
2023-01-10 18:06:00,Ginger and Soy GINReg2,-12.9
2023-01-05 13:51:00,DukeCard Offices DCO TelOfc Manual,0.12
2023-01-05 12:44:00,DukeCard Offices DCO TelOfc Manual,187.05
2023-01-05 12:43:00,DukeCard Offices DCO TelOfc Manual,2494.0
2023-01-17 18:26:00,Tandor TANReg1,-13.92
2023-01-17 11:34:00,Sprout SPRReg1,-15.37
2023-01-16 19:05:00,Tandor TANReg1,-13.92
2023-01-16 12:31:00,Ginger and Soy GINReg2,-12.15
2023-01-15 18:33:00,Tandor TANReg1,-13.92
2023-01-14 12:23:00,Ginger and Soy GINReg2,-16.56
2023-01-13 11:44:00,Ginger and Soy GINReg2,-12.9
2023-01-12 18:56:00,Ginger and Soy GINReg2,-12.26
2023-01-12 09:59:00,Skillet SKIReg1,-10.16
2023-01-11 20:02:00,Sazon SAZReg1,-12.35
2023-01-11 11:50:00,Tandor TANReg1,-13.92
2023-01-10 18:06:00,Ginger and Soy GINReg2,-12.9
2023-01-05 13:51:00,DukeCard Offices DCO TelOfc Manual,0.12
2023-01-05 12:44:00,DukeCard Offices DCO TelOfc Manual,187.05
2023-01-05 12:43:00,DukeCard Offices DCO TelOfc Manual,2494.0
2022-12-12 13:31:00,Sprout SPRReg1,-14.19
2022-12-11 12:27:00,Sazon SAZReg1,-12.35
2022-12-10 23:37:00,Laundry - ASI LR - House FF,-1.25
2022-12-10 22:49:00,Laundry - ASI LR - House FF,-1.5
2022-12-10 18:26:00,Ginger and Soy GINReg2,-12.26
2022-12-10 12:30:00,Sprout SPRReg1,-14.19
2022-12-09 17:39:00,Ginger and Soy GINReg2,-12.15
2022-12-09 06:51:00,Skillet SKIWeb1,-11.5
2022-12-08 18:54:00,Tandor TANReg1,-13.92
2022-12-08 13:12:00,The Cafe CAFReg2,-3.01
2022-12-08 12:57:00,JBS JBSReg1,-11.61
2022-12-07 20:33:00,Ginger and Soy GINReg2,-3.87
2022-12-07 20:21:00,Sprout SPRReg1,-14.19
2022-12-07 13:33:00,Tandor TANReg1,-13.92
2022-12-06 20:39:00,The Cafe CAFReg2,-7.1
2022-11-30 17:47:00,Red Mango REDWeb1,-7.2
2022-11-30 11:42:00,Tandor TANReg1,-13.92
2022-11-29 18:10:00,Ginger and Soy GINReg2,-12.9
2022-11-29 12:33:00,Tandor TANReg1,-13.92
2022-11-28 18:33:00,Sazon SAZReg1,-12.35
2022-11-19 14:08:00,Ginger and Soy GINReg2,-16.77
2022-11-18 22:30:00,Laundry - ASI LR - House FF,-1.25
2022-11-18 21:54:00,Laundry - ASI LR - House FF,-1.5
2022-11-18 18:54:00,Il Forno ILFReg2,-12.09
2022-11-18 12:34:00,Ginger and Soy GINReg2,-12.79
2022-11-17 13:43:00,Bseisu Coffee Bar BSEReg1,-4.84
2022-11-17 13:06:00,Tandor TANReg1,-13.92
2022-11-16 19:29:00,Sazon SAZReg1,-12.35
2022-11-16 12:08:00,The Cafe CAFReg2,-2.58
2022-11-16 11:54:00,JBS JBSReg1,-17.52
2022-11-15 19:04:00,Tandor TANReg1,-13.92
2022-11-15 12:58:00,Ginger and Soy GINReg2,-19.14
2022-11-14 18:44:00,JBS JBSReg1,-11.61
2022-11-14 11:48:00,Tandor TANReg1,-13.92
2022-11-13 12:30:00,Ginger and Soy GINReg2,-12.79
2022-11-12 19:28:00,Tandor TANReg1,-13.92
2022-11-12 13:24:00,Sazon SAZReg1,-12.35
2022-11-11 20:20:00,Ginger and Soy GINReg2,-16.99
2022-11-11 13:37:00,JBS JBSReg1,-15.05
2022-11-10 18:34:00,Sazon SAZReg1,-15.03
2022-11-10 13:15:00,Tandor TANReg1,-13.92
2022-11-09 19:54:00,Ginger and Soy GINReg2,-12.69
2022-11-09 11:44:00,Tandor TANReg1,-13.92
2022-11-08 19:04:00,Il Forno ILFReg2,-12.35
2022-11-08 11:44:00,Tandor TANReg1,-13.92
2022-11-07 19:06:00,Ginger and Soy GINReg2,-12.79
2022-11-07 11:43:00,Tandor TANReg1,-13.92
2022-11-06 18:42:00,The Cafe CAFReg2,-4.68
2022-11-06 18:27:00,Ginger and Soy GINReg2,-12.26
2022-11-06 11:36:00,Tandor TANReg1,-13.92
2022-11-05 12:20:00,Sazon SAZReg1,-15.03
2022-11-04 19:22:00,The Cafe CAFReg2,-5.43
2022-11-04 19:06:00,Tandor TANReg1,-13.92
2022-11-04 16:18:00,EAccounts EAccounts,25.0
2022-11-04 16:18:00,Laundry - ASI LR - House FF,-1.25
2022-11-04 15:20:00,Laundry - ASI LR - House FF,-1.5
2022-11-04 13:27:00,Ginger and Soy GINReg2,-12.26
2022-11-03 16:45:00,JBS JBSReg1,-17.25
2022-11-03 11:55:00,The Cafe CAFReg2,-7.1
2022-11-03 11:39:00,Ginger and Soy GINReg2,-12.79
2022-11-02 19:15:00,Ginger and Soy GINReg2,-12.79
2022-11-01 19:13:00,Tandor TANReg1,-13.92
2022-11-01 13:30:00,Gyotaku GYOReg1,-13.33
2022-10-31 19:01:00,JBS JBSReg1,-13.98
2022-10-31 11:45:00,Ginger and Soy GINReg2,-15.27
2022-10-30 18:42:00,Ginger and Soy GINReg2,-12.79
2022-10-30 13:15:00,Ginger and Soy GINReg2,-16.66
2022-10-29 19:02:00,Tandor TANReg1,-13.92
2022-10-29 14:51:00,Ginger and Soy GINReg2,-12.79
2022-10-28 13:09:00,Tandor TANReg1,-13.92
2022-10-27 18:33:00,JBS JBSReg1,-11.88
2022-10-27 11:38:00,Tandor TANReg1,-13.92
2022-10-26 17:15:00,The Cafe CAFReg2,-5.0
2022-10-26 17:01:00,Ginger and Soy GINReg2,-12.79
